Location Id,Product Code,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Bank Holiday
6616,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6616,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6618,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6618,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6636,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6638,1,06:30,06:30,06:30,06:30,06:30,06:30,06:30,06:30
6642,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6645,1,05:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00
6645,8,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
6647,1,02:00,02:00,02:00,02:00,02:00,02:00,02:00,02:00
6647,8,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
6655,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6655,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6655,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6659,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6659,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6660,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6660,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6660,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6662,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6669,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6669,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6672,1,05:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00
6678,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6679,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6679,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6681,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6681,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6682,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6682,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6683,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6683,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6683,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6684,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6684,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6685,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6686,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6686,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6687,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6687,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6697,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6697,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6700,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6716,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6716,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6722,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6727,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6727,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6738,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6738,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6741,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6742,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6742,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6742,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6747,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6747,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6748,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6748,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6777,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6782,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6788,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6788,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6789,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6789,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6795,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6795,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6809,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6813,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6813,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6817,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6817,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6818,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6818,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6820,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6820,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6820,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6830,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6830,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6832,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6832,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6834,1,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
6834,8,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
6836,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6836,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6840,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6840,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6841,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6841,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6852,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6854,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6857,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6857,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6858,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6876,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6880,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6880,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6897,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6897,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6998,1,10:30,10:30,10:30,10:30,10:30,10:30,10:30,10:30
6998,8,10:30,10:30,10:30,10:30,10:30,10:30,10:30,10:30
51019,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
51019,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
53001,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53001,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53005,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53005,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53006,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53006,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53023,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53023,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53039,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53039,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53055,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53055,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53065,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53065,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53070,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53070,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53071,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53071,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
57866,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
57866,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
57867,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
57867,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
57868,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
57868,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
57869,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
57869,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
57902,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
57902,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
57907,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
57907,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
57910,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
57910,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
57927,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
57927,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
57930,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
57930,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
57932,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
57932,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
57942,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
57942,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
57945,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
57945,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
57948,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
57948,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
57954,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
57954,8,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
57956,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
57956,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
57999,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
57999,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
58008,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
58008,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
57815,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
57815,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
57872,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
57872,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
57898,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
57898,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
57905,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
57905,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
57929,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
57929,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
57940,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
57940,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
57944,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
57944,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
57988,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
57988,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
58006,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
58006,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
58009,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
58009,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53002,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53002,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53008,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53008,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53015,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53015,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53021,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53021,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53024,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53024,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53029,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53029,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53031,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53031,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53034,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53034,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53041,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53041,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53057,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53057,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53060,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53060,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
55205,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53062,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53063,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53063,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53072,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53072,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53075,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53075,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53080,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53080,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
3145,1,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
3145,8,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
2125,1,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
2125,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
4933,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4933,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4943,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4943,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4460,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4460,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6261,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6261,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2284,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
2284,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
50876,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
50876,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
50877,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
50877,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
50878,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
50878,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
50885,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
50885,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
50891,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
50891,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
2063,1,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
2063,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
4854,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4854,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
50907,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
50907,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53012,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53012,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53014,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53014,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53017,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53017,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53052,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53052,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53069,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53069,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53073,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53073,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53074,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53074,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53078,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53078,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53079,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53079,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53082,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53082,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
57816,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
57816,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
57840,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
57840,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
57841,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
57841,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
57843,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
57843,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
57845,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
57845,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
57864,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
57864,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
57879,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
57879,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
57879,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
57908,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
57908,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
57909,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
57909,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
57918,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
57918,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
57923,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
57923,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
57926,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
57926,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
57926,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
58004,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
58004,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
58011,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
58011,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
8881000,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
8881000,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
storage001,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
storage001,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
storage003,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
storage003,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4804,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4804,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
53092,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53092,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53094,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53094,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53095,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53095,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
4824,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4824,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
4816,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4816,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
4829,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4829,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
4783,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4783,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
4798,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4799,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4797,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4497,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4831,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4831,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
4840,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4843,1,12:30,12:30,12:30,12:30,12:30,13:00,13:00,13:00
4846,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
53068,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53068,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53010,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53010,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53027,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53027,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
4838,1,02:00,02:00,02:00,02:00,02:00,02:00,02:00,02:00
4838,8,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
4780,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4780,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
53099,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53099,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53093,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53093,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
4888,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4888,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
53025,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53025,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53011,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53011,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53051,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53051,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53009,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53009,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53043,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53043,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53098,1,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
53098,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
6668,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6668,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6485,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6485,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2304,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
2304,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2304,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
2365,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
2365,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
2365,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
2468,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
2468,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2468,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
2486,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
2486,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
2486,10,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00
2522,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
2522,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
2522,10,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00
2620,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
2620,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2620,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
2774,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
2774,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2774,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
3033,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
3033,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
3033,10,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00
3072,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
3072,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
3072,10,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00
